Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Experimental Condition [Cell Cycle Stage],Experimental Condition [Marker],Comment [Gene Identifier],Comment [Gene Symbol],Comment [Assay Description],Comment [Image Description],Comment [Image File Path],Comment [Image File Type],Channels
C127_CTCF,EM16-12-A_C127_S15_1514_CTCF-594_Sytox_G1_09_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,CTCF,ENSMUSG00000005698,CTCF,CTCF IF image in C127 cells in G1,3D SIM OMX V3 CTCF IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_CTCF,EM16-12-A_C127_S15_1514_CTCF-594_Sytox_G1_10_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,CTCF,ENSMUSG00000005698,CTCF,CTCF IF image in C127 cells in G1,3D SIM OMX V3 CTCF IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K27me3,EM16-12-A_C127_S1_1514_H3K27me3-594_Sytox_G1_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K27me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K27me3,EM16-12-A_C127_S1_1514_H3K27me3-594_Sytox_G1_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K27me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K27me3,EM16-12-A_C127_S1_1514_H3K27me3-594_Sytox_G1_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K27me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K27me3,EM16-12-A_C127_S1_1514_H3K27me3-594_Sytox_G1_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K27me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K27me3,EM16-12-A_C127_S1_1514_H3K27me3-594_Sytox_G1_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K27me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K27me3,EM16-12-A_C127_S1_1514_H3K27me3-594_Sytox_G1_06_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K27me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K27me3,EM16-12-A_C127_S1_1514_H3K27me3-594_Sytox_G1_07_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K27me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K27me3,EM16-12-A_C127_S1_1514_H3K27me3-594_Sytox_G1_08_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K27me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K27me3,EM16-12-A_C127_S1_1514_H3K27me3-594_Sytox_G1_09_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K27me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K27me3,EM16-12-A_C127_S1_1514_H3K27me3-594_Sytox_G1_10_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K27me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_RNAP-S2P,EM16-12-A_C127_S2_1514_RNAP-S2P-594_Sytox_G1_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_RNAP-S2P,EM16-12-A_C127_S2_1514_RNAP-S2P-594_Sytox_G1_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_RNAP-S2P,EM16-12-A_C127_S2_1514_RNAP-S2P-594_Sytox_G1_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_RNAP-S2P,EM16-12-A_C127_S2_1514_RNAP-S2P-594_Sytox_G1_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_RNAP-S2P,EM16-12-A_C127_S2_1514_RNAP-S2P-594_Sytox_G1_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_RNAP-S2P,EM16-12-A_C127_S2_1514_RNAP-S2P-594_Sytox_G1_06_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_RNAP-S2P,EM16-12-A_C127_S2_1514_RNAP-S2P-594_Sytox_G1_07_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_RNAP-S2P,EM16-12-A_C127_S2_1514_RNAP-S2P-594_Sytox_G1_08_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_RNAP-S2P,EM16-12-A_C127_S2_1514_RNAP-S2P-594_Sytox_G1_09_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_RNAP-S2P,EM16-12-A_C127_S2_1514_RNAP-S2P-594_Sytox_G1_10_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K4me2,EM16-12-A_C127_S3_1514_H3K4me2-594_Sytox_G1_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K4me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K4me2,EM16-12-A_C127_S3_1514_H3K4me2-594_Sytox_G1_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K4me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K4me2,EM16-12-A_C127_S3_1514_H3K4me2-594_Sytox_G1_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K4me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K4me2,EM16-12-A_C127_S3_1514_H3K4me2-594_Sytox_G1_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K4me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K4me2,EM16-12-A_C127_S3_1514_H3K4me2-594_Sytox_G1_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K4me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K4me2,EM16-12-A_C127_S3_1514_H3K4me2-594_Sytox_G1_06_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K4me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K4me2,EM16-12-A_C127_S3_1514_H3K4me2-594_Sytox_G1_07_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K4me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K4me2,EM16-12-A_C127_S3_1514_H3K4me2-594_Sytox_G1_08_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K4me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K4me2,EM16-12-A_C127_S3_1514_H3K4me2-594_Sytox_G1_09_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K4me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K4me2,EM16-12-A_C127_S3_1514_H3K4me2-594_Sytox_G1_10_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K4me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K4me3,EM16-12-A_C127_S4_1514_H3K4me3-594_Sytox_G1_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K4me3,ENSMUSG00000060743,H3f3a,H3K4me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K4me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K4me3,EM16-12-A_C127_S4_1514_H3K4me3-594_Sytox_G1_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K4me3,ENSMUSG00000060743,H3f3a,H3K4me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K4me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K4me3,EM16-12-A_C127_S4_1514_H3K4me3-594_Sytox_G1_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K4me3,ENSMUSG00000060743,H3f3a,H3K4me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K4me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K4me3,EM16-12-A_C127_S4_1514_H3K4me3-594_Sytox_G1_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K4me3,ENSMUSG00000060743,H3f3a,H3K4me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K4me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K4me3,EM16-12-A_C127_S4_1514_H3K4me3-594_Sytox_G1_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K4me3,ENSMUSG00000060743,H3f3a,H3K4me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K4me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K4me3,EM16-12-A_C127_S4_1514_H3K4me3-594_Sytox_G1_06_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K4me3,ENSMUSG00000060743,H3f3a,H3K4me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K4me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K4me3,EM16-12-A_C127_S4_1514_H3K4me3-594_Sytox_G1_07_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K4me3,ENSMUSG00000060743,H3f3a,H3K4me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K4me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K4me3,EM16-12-A_C127_S4_1514_H3K4me3-594_Sytox_G1_08_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K4me3,ENSMUSG00000060743,H3f3a,H3K4me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K4me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K4me3,EM16-12-A_C127_S4_1514_H3K4me3-594_Sytox_G1_09_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K4me3,ENSMUSG00000060743,H3f3a,H3K4me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K4me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K4me3,EM16-12-A_C127_S4_1514_H3K4me3-594_Sytox_G1_10_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K4me3,ENSMUSG00000060743,H3f3a,H3K4me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K4me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me2,EM16-12-A_C127_S5_1514_H3K9me2-594_Sytox_G1_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me2,EM16-12-A_C127_S5_1514_H3K9me2-594_Sytox_G1_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me2,EM16-12-A_C127_S5_1514_H3K9me2-594_Sytox_G1_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me2,EM16-12-A_C127_S5_1514_H3K9me2-594_Sytox_G1_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me2,EM16-12-A_C127_S5_1514_H3K9me2-594_Sytox_G1_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me2,EM16-12-A_C127_S5_1514_H3K9me2-594_Sytox_G1_06_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me2,EM16-12-A_C127_S5_1514_H3K9me2-594_Sytox_G1_07_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me2,EM16-12-A_C127_S5_1514_H3K9me2-594_Sytox_G1_08_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me2,EM16-12-A_C127_S5_1514_H3K9me2-594_Sytox_G1_09_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me2,EM16-12-A_C127_S5_1514_H3K9me2-594_Sytox_G1_10_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me3,EM16-12-A_C127_S6_1514_H3K9me3-594_Sytox_G1_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me3,ENSMUSG00000060743,H3f3a,H3K9me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me3,EM16-12-A_C127_S6_1514_H3K9me3-594_Sytox_G1_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me3,ENSMUSG00000060743,H3f3a,H3K9me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me3,EM16-12-A_C127_S6_1514_H3K9me3-594_Sytox_G1_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me3,ENSMUSG00000060743,H3f3a,H3K9me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me3,EM16-12-A_C127_S6_1514_H3K9me3-594_Sytox_G1_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me3,ENSMUSG00000060743,H3f3a,H3K9me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me3,EM16-12-A_C127_S6_1514_H3K9me3-594_Sytox_G1_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me3,ENSMUSG00000060743,H3f3a,H3K9me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me3,EM16-12-A_C127_S6_1514_H3K9me3-594_Sytox_G1_06_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me3,ENSMUSG00000060743,H3f3a,H3K9me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me3,EM16-12-A_C127_S6_1514_H3K9me3-594_Sytox_G1_07_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me3,ENSMUSG00000060743,H3f3a,H3K9me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me3,EM16-12-A_C127_S6_1514_H3K9me3-594_Sytox_G1_08_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me3,ENSMUSG00000060743,H3f3a,H3K9me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me3,EM16-12-A_C127_S6_1514_H3K9me3-594_Sytox_G1_09_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me3,ENSMUSG00000060743,H3f3a,H3K9me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me3,EM16-12-A_C127_S6_1514_H3K9me3-594_Sytox_G1_10_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me3,ENSMUSG00000060743,H3f3a,H3K9me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-12-A,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
